src_id,direction,geom_points,os_speed
osgb4000000021702115,1,"((-3.326533713744765, 50.906266879976343), (-3.3266381930344151, 50.906244280398944))",37.5
osgb4000000021702115,-1,"((-3.3265865680805899, 50.906511228946435), (-3.32669104737024, 50.906488629369036))",37.5
osgb4000000021623395,-1,"((-3.3524501289350574, 50.906427243683389), (-3.3524239963840077, 50.906465838251883))",37.5
osgb4000000021623395,1,"((-3.3526571388797635, 50.906567411021925), (-3.3526310063287137, 50.906606005590419))",37.5
osgb4000000021615690,-1,"((-3.3501398188970839, 50.909809903709899), (-3.3500928053649939, 50.909895808042897))",37.5
osgb4000000021615690,1,"((-3.3503591244866491, 50.909929924784649), (-3.3503121109545591, 50.910015829117647))",37.5
osgb4000000021636026,1,"((-3.2874499225361289, 50.931971371271715), (-3.2872834168238789, 50.931853630242614))",37.5
osgb4000000021636026,-1,"((-3.2875942631362136, 50.931767249271026), (-3.2874277574239636, 50.931649508241925))",37.5
osgb4000000021636025,-1,"((-3.2854981486196793, 50.921706376254512), (-3.2859438329301596, 50.922613069098013))",37.5
osgb4000000021636025,1,"((-3.2857225086650557, 50.921596092211971), (-3.286168192975536, 50.922502785055471))",37.5
osgb4000000021612829,-1,"((-3.2968582661387571, 50.93922818451157), (-3.2965616371454374, 50.939129959432371))",37.5
osgb4000000021612829,1,"((-3.2967796782995644, 50.939465511188388), (-3.2964830493062447, 50.939367286109189))",37.5
osgb4000000021744922,-1,"((-3.297154773391755, 50.939323673820894), (-3.2968574863088951, 50.939227929825094))",37.5
osgb4000000021744922,1,"((-3.2970781351272169, 50.939561637213899), (-3.296780848044357, 50.939465893218099))",37.5
osgb4000000021623434,1,"((-3.3015415338819736, 50.940918426244785), (-3.3013773916362634, 50.940890301088984))",37.5
osgb4000000021623434,-1,"((-3.3015837551263849, 50.940672017303143), (-3.3014196128806748, 50.940643892147342))",37.5
osgb4000000021770618,-1,"((-3.2793163730413402, 50.914681927682729), (-3.2792763333996899, 50.91487712420443))",37.5
osgb4000000021770618,1,"((-3.2795612738820905, 50.914732162911399), (-3.2795212342404403, 50.914927359433101))",37.5
osgb4000000021987769,1,"((-3.2776248071303136, 50.913668399952037), (-3.2777089731580835, 50.913737326003442))",37.5
osgb4000000021987769,-1,"((-3.2774664110610243, 50.913861818372141), (-3.2775505770887943, 50.913930744423546))",37.5
osgb4000000021636033,1,"((-3.2792136539365959, 50.914195237395212), (-3.2785115719806157, 50.914195906348311))",37.5
osgb4000000021636033,-1,"((-3.279213415733353, 50.913945237508692), (-3.2785113337773728, 50.913945906461791))",37.5
osgb4000000021660282,-1,"((-3.2793060601466864, 50.914043275467634), (-3.2793035102184764, 50.914186810962434))",37.5
osgb4000000021660282,1,"((-3.2795560207059951, 50.914047716052053), (-3.2795534707777851, 50.914191251546853))",37.5
osgb4000000021636037,1,"((-3.2796004645862138, 50.91495562719367), (-3.2796606959492038, 50.915032395174165))",37.5
osgb4000000021636037,-1,"((-3.2794037775886071, 50.915109945776386), (-3.2794640089515972, 50.915186713756881))",37.5
osgb4000000022061621,-1,"((-3.2799287780322972, 50.916649903450761), (-3.2799261182930173, 50.916662882285166))",37.5
osgb4000000022061621,1,"((-3.2801736883075794, 50.916700092663355), (-3.2801710285682995, 50.91671307149776))",37.5
osgb4000000021623454,-1,"((-3.284856256486131, 50.920367483786585), (-3.284735986364721, 50.920228267671888))",37.5
osgb4000000021623454,1,"((-3.2846670762955537, 50.920530918346863), (-3.2845468061741436, 50.920391702232166))",37.5
osgb4000000021660287,1,"((-3.2800329273678859, 50.917480300726666), (-3.280027293310416, 50.917551828468667))",37.5
osgb4000000021660287,-1,"((-3.279783699316476, 50.917460669669886), (-3.2797780652590061, 50.917532197411887))",37.5
osgb4000000021660286,1,"((-3.2810613940631441, 50.918872521077482), (-3.2807818670419842, 50.91879630791248))",37.5
osgb4000000021660286,-1,"((-3.2811271561654207, 50.918631325418517), (-3.2808476291442608, 50.918555112253514))",37.5
osgb4000000021702166,-1,"((-3.279789751895231, 50.918066726356422), (-3.2798007871900512, 50.918157288973426))",37.5
osgb4000000021702166,1,"((-3.2800379163028537, 50.918036486865866), (-3.2800489515976738, 50.918127049482869))",37.5
osgb4000000021636041,1,"((-3.2512806028077876, 50.913021978615419), (-3.2511518926770275, 50.912996379952517))",37.5
osgb4000000021636041,-1,"((-3.2513293692054752, 50.91277678106556), (-3.2512006590747151, 50.912751182402658))",37.5
osgb4000000021615742,-1,"((-3.2630358196928069, 50.913644268204159), (-3.262721215494937, 50.913687303459554))",37.5
osgb4000000021615742,1,"((-3.2630697020934396, 50.913891961528513), (-3.2627550978955697, 50.913934996783908))",37.5
osgb4000000021636047,1,"((-3.2496488458396109, 50.912640067904128), (-3.2496201637223407, 50.912631382181431))",37.5
osgb4000000021636047,-1,"((-3.2497213031583594, 50.912400798313584), (-3.2496926210410892, 50.912392112590886))",37.5
osgb4000000021623443,1,"((-3.2466143467520006, 50.91250644779452), (-3.2464886249054903, 50.91252918433392))",37.5
osgb4000000021623443,-1,"((-3.2465698564580996, 50.912260438417157), (-3.2464441346115893, 50.912283174956556))",37.5
osgb5000005122807757,1,"((-3.2354565127282742, 50.913570500115583), (-3.2351077582075343, 50.913550602945982))",37.5
osgb5000005122807757,-1,"((-3.2354707525912838, 50.91332090599245), (-3.2351219980705439, 50.913301008822849))",37.5
osgb4000000021660293,-1,"((-3.2339243465974477, 50.913247710376218), (-3.2335830428639878, 50.91325131797192))",37.5
osgb4000000021660293,1,"((-3.2339269889610036, 50.91349769641166), (-3.2335856852275437, 50.913501304007362))",37.5
osgb4000000021636050,-1,"((-3.2306184066322126, 50.912903422283541), (-3.2306652680929924, 50.912927874199738))",37.5
osgb4000000021636050,1,"((-3.230734057273406, 50.912681780840686), (-3.2307809187341858, 50.912706232756882))",37.5
osgb4000000021615749,1,"((-3.2864844924420957, 50.923331693078801), (-3.286485393642026, 50.9233643630524))",37.5
osgb4000000021615749,-1,"((-3.286234587504103, 50.923338586696637), (-3.2862354887040333, 50.923371256670237))",37.5
osgb4000000021636060,1,"((-3.2855626126147861, 50.930333131464799), (-3.2854326486818763, 50.930261918803403))",37.5
osgb4000000021636060,-1,"((-3.2856827456906594, 50.93011388720813), (-3.2855527817577497, 50.930042674546733))",37.5
osgb4000000021616005,-1,"((-3.4083541320625912, 51.013466147141415), (-3.4084891850297612, 51.013475355006115))",37.5
osgb4000000021616005,1,"((-3.4083711374975638, 51.013216726181632), (-3.4085061904647338, 51.013225934046332))",37.5
osgb4000000021623732,1,"((-3.4078933686966808, 51.013470720311446), (-3.4066172605475309, 51.013353720939442))",37.5
osgb4000000021623732,-1,"((-3.4079161940934464, 51.013221764489536), (-3.4066400859442965, 51.013104765117532))",37.5
osgb4000000021916493,1,"((-3.3831721927286345, 51.012510968528417), (-3.3830997143565842, 51.012510360944816))",37.5
osgb4000000021916493,-1,"((-3.3831742883960607, 51.012260977312216), (-3.3831018100240104, 51.012260369728615))",37.5
osgb4000000021623734,-1,"((-3.3777637971380035, 51.012541124616142), (-3.3780938243924035, 51.012502645280541))",37.5
osgb4000000021623734,1,"((-3.3777348446629452, 51.012292806767029), (-3.3780648719173452, 51.012254327431428))",37.5
osgb4000000021871487,-1,"((-3.3297683578556909, 50.905216107262227), (-3.330134562132391, 50.905087437064225))",37.5
osgb4000000021871487,1,"((-3.3296854841608887, 50.90498024299891), (-3.3300516884375888, 50.904851572800908))",37.5
osgb4000000021905436,1,"((-3.3725001364353813, 50.886838253276238), (-3.3723754676377813, 50.886972257248637))",37.5
osgb4000000021905436,-1,"((-3.3723170992463625, 50.886667967083504), (-3.3721924304487625, 50.886801971055903))",37.5
osgb4000000021905439,1,"((-3.3722934905901885, 50.887054006953548), (-3.3720789078096884, 50.887281749014846))",37.5
osgb4000000021905439,-1,"((-3.3721115352460909, 50.886882565264472), (-3.3718969524655908, 50.88711030732577))",37.5
osgb4000000021916492,-1,"((-3.4078968297740917, 51.013420821749598), (-3.4083027443954816, 51.013462582979194))",37.5
osgb4000000021916492,1,"((-3.4079224151757126, 51.01317213442136), (-3.4083283297971025, 51.013213895650956))",37.5
osgb4000000022067328,1,"((-3.3835038906675767, 51.012514145866355), (-3.3834842297386465, 51.012514054997652))",37.5
osgb4000000022067328,-1,"((-3.3835050461029659, 51.012264148536431), (-3.3834853851740356, 51.012264057667728))",37.5
osgb4000000022001782,-1,"((-3.2856757952438276, 50.921614585264891), (-3.2853065370471377, 50.920933785212391))",37.5
osgb4000000022001782,1,"((-3.2854560387288338, 50.921733778696407), (-3.285086780532144, 50.921052978643907))",37.5
osgb4000000022048086,1,"((-3.3925899179457577, 50.856221170268128), (-3.3925823203548378, 50.856078712966827))",37.5
osgb4000000022048086,-1,"((-3.3928395631592116, 50.856207856087742), (-3.3928319655682917, 50.856065398786441))",37.5
osgb4000000021615741,1,"((-3.2629999843240327, 50.913601709405192), (-3.2631563779080728, 50.913547175171189))",37.5
osgb4000000021615741,-1,"((-3.2630822982057452, 50.913837769619711), (-3.2632386917897853, 50.913783235385708))",37.5
osgb4000000022047584,1,"((-3.2527261303275967, 50.91315270507851), (-3.2525481754300265, 50.913116089712112))",37.5
osgb4000000022047584,-1,"((-3.252776513979069, 50.912907834729822), (-3.2525985590814988, 50.912871219363424))",37.5
osgb4000000022034935,-1,"((-3.3928319648753478, 50.856065385809373), (-3.3928307132156474, 50.856041973993278))",37.5
osgb4000000022034935,1,"((-3.3925823213942539, 50.856078732432437), (-3.3925810697345535, 50.856055320616342))",37.5
osgb4000000022048081,1,"((-3.3925467087733159, 50.855695809718014), (-3.3925437096753859, 50.855637112250214))",37.5
osgb4000000022048081,-1,"((-3.3927963830841894, 50.855683052818321), (-3.3927933839862594, 50.855624355350521))",37.5
osgb4000000021635564,-1,"((-3.3929176798945404, 50.856862023253342), (-3.3929089375053407, 50.856824204155437))",37.5
osgb4000000021635564,1,"((-3.3926741031457643, 50.856918329269497), (-3.3926653607565647, 50.856880510171592))",37.5
osgb4000000022048084,1,"((-3.3925527941585325, 50.857942671029335), (-3.3925896102849422, 50.857883624215937))",37.5
osgb4000000022048084,-1,"((-3.3927649359215115, 50.858074942993106), (-3.3928017520479212, 50.858015896179708))",37.5
osgb4000000022048082,-1,"((-3.3925538550626735, 50.858392373198804), (-3.3926629284655032, 50.858238190472001))",37.5
osgb4000000022048082,1,"((-3.3923497619670151, 50.858247991730792), (-3.3924588353698448, 50.858093809003989))",37.5
osgb4000000021622994,1,"((-3.3714815230765272, 50.888120656733761), (-3.371016249315117, 50.888702372591865))",37.5
osgb4000000021622994,-1,"((-3.3712862896796651, 50.887964503217155), (-3.370821015918255, 50.888546219075259))",37.5
osgb4000000022061607,-1,"((-3.2792919447825204, 50.914953951441966), (-3.2793662437051805, 50.915061797365368))",37.5
osgb4000000022061607,1,"((-3.2794978171661939, 50.914812118576798), (-3.279572116088854, 50.9149199645002))",37.5
osgb5000005113264089,1,"((-3.2302269083768449, 50.912406189156187), (-3.2302793662546652, 50.912456247744089))",37.5
osgb5000005113264089,-1,"((-3.2300543162156865, 50.912587053596873), (-3.2301067740935068, 50.912637112184775))",37.5
osgb4000000022071663,1,"((-3.3887914383276496, 50.860319805871001), (-3.3887452454325895, 50.860369556297705))",37.5
osgb4000000022071663,-1,"((-3.3886082327391174, 50.860149700867161), (-3.3885620398440572, 50.860199451293866))",37.5
osgb4000000021612893,1,"((-3.4021048210664113, 51.013307000883643), (-3.4019191008816114, 51.013284410020241))",37.5
osgb4000000021612893,-1,"((-3.4021350083708755, 51.013058830122574), (-3.4019492881860756, 51.013036239259172))",37.5
osgb4000000021622961,1,"((-3.3903846248871718, 50.859494411910518), (-3.3895635542926019, 50.859641390516323))",37.5
osgb4000000021622961,-1,"((-3.3903405729999689, 50.859248323651485), (-3.389519502405399, 50.85939530225729))",37.5
osgb4000000022106249,1,"((-3.3569551228588486, 50.901722103633439), (-3.3569273750366184, 50.901737210561834))",37.5
osgb4000000022106249,-1,"((-3.356835582130584, 50.901502535843711), (-3.3568078343083538, 50.901517642772106))",37.5
osgb4000000021635577,1,"((-3.3930443193557527, 50.862497459699853), (-3.3929540001926628, 50.862327671350954))",37.5
osgb4000000021635577,-1,"((-3.3932650341051485, 50.86238005016277), (-3.3931747149420586, 50.862210261813871))",37.5
osgb4000000022061609,1,"((-3.2301984680895388, 50.911950189126131), (-3.230279999353149, 50.912104860286227))",37.5
osgb4000000022061609,-1,"((-3.2299773124715743, 50.912066766107749), (-3.2300588437351845, 50.912221437267846))",37.5
osgb5000005115862234,1,"((-3.8594346113699647, 50.894899696458452), (-3.8593931043815948, 50.894899737308855))",37.5
osgb5000005115862234,-1,"((-3.8594343653247565, 50.894649696579528), (-3.8593928583363866, 50.89464973742993))",37.5
osgb5000005115862166,-1,"((-3.8631939049553705, 50.893680876674821), (-3.8626691654304506, 50.893913593783921))",37.5
osgb5000005115862166,1,"((-3.8632952575331188, 50.893909410381269), (-3.8627705180081988, 50.894142127490369))",37.5
osgb5000005120269451,-1,"((-3.3939965361228852, 50.851097764284148), (-3.3940168346412354, 50.851175347195849))",37.5
osgb5000005120269451,1,"((-3.3942383950754973, 50.851034485164035), (-3.3942586935938475, 50.851112068075736))",37.5
osgb5000005120269531,1,"((-3.4194718303880425, 50.812543318149515), (-3.4201587981925026, 50.811983499065519))",37.5
osgb5000005120269531,-1,"((-3.4196297600765049, 50.812737117565156), (-3.420316727880965, 50.81217729848116))",37.5
osgb5000005120269457,1,"((-3.3873192351818622, 50.860875613528627), (-3.3870840867214524, 50.860874596303525))",37.5
osgb5000005120269457,-1,"((-3.3873203166428918, 50.860625615867754), (-3.3870851681824821, 50.860624598642652))",37.5
osgb4000000021701591,-1,"((-3.394624569672303, 50.84896601724104), (-3.3948681835606433, 50.849218479112643))",37.5
osgb4000000021701591,1,"((-3.3948044707352949, 50.848792421136437), (-3.3950480846236353, 50.849044883008041))",37.5
osgb5000005120269515,1,"((-3.3910746951698947, 50.839326003730093), (-3.3913468794834247, 50.838927064524789))",37.5
osgb5000005120269515,-1,"((-3.3912812085518707, 50.83946690164727), (-3.3915533928654007, 50.839067962441966))",37.5
osgb5000005120269449,-1,"((-3.3786250810328342, 50.881431757012209), (-3.3781939924389341, 50.881641582803013))",37.5
osgb5000005120269449,1,"((-3.3787344925832481, 50.881656543828178), (-3.378303403989348, 50.881866369618983))",37.5
osgb4000000022042840,1,"((-3.4024634145625248, 50.820844743550403), (-3.4026029395366746, 50.820826140885202))",37.5
osgb4000000022042840,-1,"((-3.4024964543326335, 50.821092550680227), (-3.4026359793067833, 50.821073948015027))",37.5
osgb5000005120269513,1,"((-3.3789509108481051, 50.881551206570165), (-3.378734492065345, 50.881656544080265))",37.5
osgb5000005120269513,-1,"((-3.3788415001608634, 50.881326419334052), (-3.3786250813781034, 50.881431756844151))",37.5
osgb4000000021623444,-1,"((-3.2427873686400681, 50.913603689122453), (-3.2424752239266179, 50.913633990670455))",37.5
osgb4000000021623444,1,"((-3.2428115239219233, 50.913852519430812), (-3.2424993792084731, 50.913882820978813))",37.5
osgb4000000020947912,-1,"((-3.5205695224869356, 50.984377218387905), (-3.5203848810884653, 50.984425189578708))",37.5
osgb4000000020947912,1,"((-3.5206323872835474, 50.984619185363641), (-3.5204477458850771, 50.984667156554444))",37.5
osgb4000000021010224,-1,"((-3.5206216589386781, 50.984792443244309), (-3.5206777619055281, 50.984854708029609))",37.5
osgb4000000021010224,1,"((-3.5208073865412581, 50.98462509552953), (-3.5208634895081081, 50.98468736031483))",37.5
osgb4000000020927979,-1,"((-3.4906655126647053, 51.013400266564823), (-3.4906153374041553, 51.013263514119821))",37.5
osgb4000000020927979,1,"((-3.4904308117285914, 51.013486379691507), (-3.4903806364680414, 51.013349627246505))",37.5
osgb4000000020925768,-1,"((-3.6824410248730439, 50.909173008982492), (-3.6823699403260939, 50.909174033690995))",37.5
osgb4000000020925768,1,"((-3.6824446283357344, 50.909422983011254), (-3.6823735437887843, 50.909424007719757))",37.5
osgb4000000022047583,1,"((-3.2698066803679673, 50.913009563549011), (-3.2698699293812674, 50.913007130837507))",37.5
osgb4000000022047583,-1,"((-3.2698162888738715, 50.913259378833999), (-3.2698795378871717, 50.913256946122495))",37.5
osgb4000000021623436,-1,"((-3.2726844131626289, 50.913083487898248), (-3.272882128369599, 50.913092474018249))",37.5
osgb4000000021623436,1,"((-3.2726957638994314, 50.912833745709634), (-3.2728934791064015, 50.912842731829635))",37.5
osgb4000000025314894,-1,"((-3.7872161617372577, 50.471768605794949), (-3.7869173828988876, 50.472286170528143))",37.5
osgb4000000025314894,1,"((-3.7874326748444385, 50.47189359409208), (-3.7871338960060683, 50.472411158825274))",37.5
osgb4000000025342110,1,"((-3.7824046420186623, 50.477917308189163), (-3.7822158284358922, 50.478022478786862))",37.5
osgb4000000025342110,-1,"((-3.7822829890254921, 50.477698903635059), (-3.782094175442722, 50.477804074232758))",37.5
